ID,Source,Severity,Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Weather_Condition
A-839,Source2,3,Right hand shoulder blocked due to accident on I-5 Southbound at Exits 521 521A Garden Hwy.,Garden Hwy,Sacramento,Sacramento,CA,95833,US,US/Pacific,KMCC,06/22/2016 07:15:00,64.4,Clear
A-840,Source2,3,#6 lane blocked and right hand shoulder blocked due to accident on I-680 Southbound after Exit 20 Andrade Rd.,Andrade Rd,Sunol,Alameda,CA,94586,US,US/Pacific,KLVK,06/22/2016 07:53:00,62.1,Clear
A-841,Source2,2,Fuel spillage on Greenstone Rd at Studebaker Rd.,Greenstone Rd,Placerville,El Dorado,CA,95667-8245,US,US/Pacific,KPVF,06/22/2016 08:35:00,77,Clear
A-842,Source2,3,Right hand shoulder blocked due to accident on I-80 Westbound near Exits 43 44A Abernathy Rd.,Abernathy Rd,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,06/22/2016 08:54:00,62.1,Clear
A-843,Source2,2,Accident on Graham Hill Rd at Lockewood Ln.,Graham Hill Rd,Scotts Valley,Santa Cruz,CA,95066-4304,US,US/Pacific,KWVI,06/22/2016 09:14:00,57,Overcast
A-844,Source2,3,Left lane blocked due to accident on I-580 Eastbound after Exit 55 Vasco Rd.,I-580 E,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,06/22/2016 08:53:00,66,Clear
A-845,Source2,2,One lane blocked due to accident on CA-26 at Wimer Rd.,N Wimer Rd,Linden,San Joaquin,CA,95236-9425,US,US/Pacific,KSCK,06/22/2016 09:55:00,80.1,Clear
A-846,Source2,2,Accident on Cabrillo Ave at County Hwy-G2 Lawrence Expy.,Cabrillo Ave,Santa Clara,Santa Clara,CA,95051,US,US/Pacific,KSJC,06/22/2016 09:53:00,70,Clear
A-847,Source2,3,#2 &amp; #3 lane blocked due to accident on I-80 Westbound at I-80 Exit 20 / Richmond Pkwy.,Richmond Pkwy,San Pablo,Contra Costa,CA,94806,US,US/Pacific,KCCR,06/22/2016 09:53:00,72,Clear
A-848,Source2,3,Middle lane blocked due to accident on I-80 Westbound before Exit 22 Pinole Valley Rd.,Pinole Valley Rd,Pinole,Contra Costa,CA,94564,US,US/Pacific,KCCR,06/22/2016 09:53:00,72,Clear
A-849,Source2,2,Right hand shoulder blocked due to accident on CA-84 Woodside Rd Northbound before Exit 408 / CA-84 Woodside Rd.,Woodside Rd,Redwood City,San Mateo,CA,94063,US,US/Pacific,KSQL,06/22/2016 09:47:00,66.2,Partly Cloudy
A-850,Source2,2,Accident on US-50 Eastbound at Exit 15 Mather Field Rd.,US-50 E,Rancho Cordova,Sacramento,CA,95670,US,US/Pacific,KMHR,06/22/2016 09:45:00,73.4,Clear
A-851,Source2,3,Right hand shoulder blocked due to accident on I-880 Southbound at Exit 23 Alvarado Niles Rd.,Alvarado Niles Rd,Union City,Alameda,CA,94587,US,US/Pacific,KHWD,06/22/2016 09:54:00,61,Partly Cloudy
A-852,Source2,2,Accident on CA-4 Eastbound near CA-242.,CA-4 E,Concord,Contra Costa,CA,94520,US,US/Pacific,KCCR,06/22/2016 09:53:00,72,Clear
A-853,Source2,3,Accident on I-580 Westbound near I-680.,I-580 W,Dublin,Alameda,CA,94568,US,US/Pacific,KLVK,06/22/2016 09:53:00,70,Clear
A-854,Source2,3,#1 &amp; #2 lane blocked due to accident on I-80 Westbound at Greenback Ln.,I-80 W,Sacramento,Sacramento,CA,95841,US,US/Pacific,KMCC,06/22/2016 10:15:00,75.2,Clear
A-855,Source2,2,Slow lane blocked due to accident on CA-92 Half Moon Bay Rd Eastbound at Canada Rd.,Canada Rd,Redwood City,San Mateo,CA,94062,US,US/Pacific,KSQL,06/22/2016 10:47:00,66.2,Partly Cloudy
A-856,Source2,2,Accident on Blanco Rd at Davis Rd.,W Blanco Rd,Salinas,Monterey,CA,93901,US,US/Pacific,KSNS,06/22/2016 09:53:00,64,Clear
A-857,Source2,3,Accident on I-880 Northbound at Broadway.,I-880 S,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,06/22/2016 10:53:00,61,Mostly Cloudy
A-858,Source2,3,Right hand shoulder blocked due to accident on I-5 Northbound at Exit 515 Seamas Ave.,I-5 N,Sacramento,Sacramento,CA,95822,US,US/Pacific,KSAC,06/22/2016 10:53:00,77,Clear
A-859,Source2,2,Right hand shoulder blocked due to accident on US-101 Redwood Hwy Southbound at Ignacio Blvd.,US-101 S,Novato,Marin,CA,94949,US,US/Pacific,KDVO,06/22/2016 10:55:00,69.8,Clear
A-860,Source2,2,Slow lane blocked due to accident on CA-37 Sears Point Rd Westbound at CA-121 Arnold Dr.,Sears Point Rd,Petaluma,Sonoma,CA,94954,US,US/Pacific,KO69,06/22/2016 10:55:00,68,Clear
A-861,Source2,3,Middle lane blocked due to accident on I-80 Westbound at Exit 14B Carlson Blvd.,I-80 E,Richmond,Contra Costa,CA,94804,US,US/Pacific,KCCR,06/22/2016 10:53:00,75,Clear
A-862,Source2,2,Gore point obstructed due to accident on CA-24 Westbound after Exit 7A / Fish Ranch Rd.,Fish Ranch Rd,Orinda,Contra Costa,CA,94563,US,US/Pacific,KCCR,06/22/2016 10:53:00,75,Clear
A-863,Source2,2,Accident on Old San Jose Rd at Oneill Ln.,Old San Jose Rd,Soquel,Santa Cruz,CA,95073,US,US/Pacific,KWVI,06/22/2016 10:53:00,66.9,Clear
A-864,Source2,2,Accident on Lighthouse Ave at Reeside Ave.,Reeside Ave,Monterey,Monterey,CA,93940-1809,US,US/Pacific,KMRY,06/22/2016 10:54:00,57.9,Scattered Clouds
A-865,Source2,3,Right hand shoulder blocked due to accident on I-580 Westbound after Airway Blvd.,Airway Blvd,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,06/22/2016 10:53:00,75,Clear
A-866,Source2,2,Accident on Blanco Rd at Hitchcock Rd.,W Blanco Rd,Salinas,Monterey,CA,93908-9235,US,US/Pacific,KSNS,06/22/2016 10:53:00,63,Clear
A-867,Source2,3,Accident on I-80 Eastbound near Georgia St.,Georgia St,Vallejo,Solano,CA,94590,US,US/Pacific,KAPC,06/22/2016 10:54:00,69.1,Clear
A-868,Source2,3,Right hand shoulder blocked and slow lane blocked due to accident on I-680 Southbound before Mission Blvd.,I-680 S,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,06/22/2016 10:56:00,66.9,Clear
A-869,Source2,3,#3 &amp; #4 lane blocked due to accident on I-680 Southbound before Exit 8 / CA-237.,E Calaveras Blvd,Milpitas,Santa Clara,CA,95035,US,US/Pacific,KSJC,06/22/2016 10:53:00,72,Clear
A-870,Source2,3,Accident and spillage on I-680 Southbound after CA-84 Calaveras Rd.,I-680 S,Sunol,Alameda,CA,94586,US,US/Pacific,KLVK,06/22/2016 10:53:00,75,Clear
A-871,Source2,3,Right hand shoulder blocked due to accident on I-80 Westbound near Exit 24 Willow Ave.,I-80 E,Hercules,Contra Costa,CA,94547,US,US/Pacific,KCCR,06/22/2016 10:53:00,75,Clear
A-872,Source2,3,Right hand shoulder blocked due to accident on I-880 Northbound at Exit 36 / Hegenberger Rd / Edes Ave.,I-880 N,Oakland,Alameda,CA,94621,US,US/Pacific,KOAK,06/22/2016 11:10:00,62.1,Scattered Clouds
A-873,Source2,3,Right hand shoulder blocked due to accident on I-680 Southbound before Exit 56 / Marina Vista Ave.,I-680 S,Martinez,Contra Costa,CA,94553,US,US/Pacific,KCCR,06/22/2016 10:53:00,75,Clear
A-874,Source2,3,Accident on I-680 Southbound at Exit 22 Koopman Rd.,I-680 S,Sunol,Alameda,CA,94586,US,US/Pacific,KLVK,06/22/2016 11:53:00,78.1,Clear
A-875,Source2,2,Accident on CA-1 Southbound at Fremont Blvd.,California Ave,Seaside,Monterey,CA,93955,US,US/Pacific,KMRY,06/22/2016 11:01:00,57.9,Overcast
A-876,Source2,2,HOV lane blocked due to accident on US-101 Northbound before Exit 383 Tully Rd.,Bayshore Fwy S,San Jose,Santa Clara,CA,95121,US,US/Pacific,KRHV,06/22/2016 11:50:00,77,Clear
A-877,Source2,2,Accident on CA-99 Northbound at Exits 294A 294B 47th Ave.,CA-99 N,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,06/22/2016 10:53:00,77,Clear
A-878,Source2,3,Accident on I-80 Eastbound at Exits 94A 94B Watt Ave.,I-80 E,Sacramento,Sacramento,CA,95821,US,US/Pacific,KMCC,06/22/2016 11:15:00,80.6,Clear
A-879,Source2,2,Accident on US-50 Westbound at Exit 11 Watt Ave.,El Dorado Fwy W,Sacramento,Sacramento,CA,95826,US,US/Pacific,KMHR,06/22/2016 11:46:00,82.4,Clear
A-880,Source2,3,Right hand shoulder blocked due to accident on I-580 Westbound at Exit 63 Grant Line Rd.,I-580 W,Tracy,Alameda,CA,95377,US,US/Pacific,KLVK,06/22/2016 11:53:00,78.1,Clear
A-881,Source2,3,Accident on I-80 Westbound at Exit 22 Pinole Valley Rd.,Pinole Valley Rd,Pinole,Contra Costa,CA,94564,US,US/Pacific,KCCR,06/22/2016 11:53:00,78.1,Clear
A-882,Source2,2,Right hand shoulder blocked due to accident on CA-85 Southbound at Exits 19A 19B / Homestead Rd.,Homestead Rd,Cupertino,Santa Clara,CA,95014,US,US/Pacific,KNUQ,06/22/2016 11:56:00,69.1,Clear
A-883,Source2,2,Right hand shoulder blocked due to accident on CA-85 Northbound after Exit 14 Saratoga Ave.,Norman Y Mineta Hwy,Saratoga,Santa Clara,CA,95070,US,US/Pacific,KSJC,06/22/2016 11:53:00,72,Clear
A-884,Source2,2,Accident on East Pkwy at Florin Rd.,East Pkwy,Sacramento,Sacramento,CA,95823-3131,US,US/Pacific,KSAC,06/22/2016 11:53:00,81,Clear
A-885,Source2,2,Accident on Waterman Rd at Elk Grove Blvd.,Elk Grove Blvd,Elk Grove,Sacramento,CA,95624-2101,US,US/Pacific,KSAC,06/22/2016 11:53:00,81,Clear
A-886,Source2,3,Right hand shoulder blocked due to accident on I-680 Southbound at CA-24.,Mt Diablo Blvd,Walnut Creek,Contra Costa,CA,94597,US,US/Pacific,KCCR,06/22/2016 12:53:00,81,Clear
A-887,Source2,2,Accident on Carlton Ave near Fremont St.,Carlton Ave,Stockton,San Joaquin,CA,95203-1941,US,US/Pacific,KSCK,06/22/2016 11:55:00,88,Clear
A-888,Source2,3,Accident on I-80 Westbound at Exit 24 Willow Ave.,I-80 E,Hercules,Contra Costa,CA,94547,US,US/Pacific,KCCR,06/22/2016 12:53:00,81,Clear
A-889,Source2,3,Right hand shoulder blocked due to accident on I-238 Northbound at I-880.,Nimitz Fwy S,San Leandro,Alameda,CA,94579,US,US/Pacific,KHWD,06/22/2016 12:54:00,64,Clear
A-890,Source2,3,#1 lane blocked due to accident on I-280 Northbound at Exit 11 De Anza Blvd.,N De Anza Blvd,Cupertino,Santa Clara,CA,95014,US,US/Pacific,KNUQ,06/22/2016 12:56:00,69.1,Clear
A-891,Source2,2,Accident on County Hwy-G4 Montague Expy Eastbound near US-101.,Bayshore Fwy S,Santa Clara,Santa Clara,CA,95054,US,US/Pacific,KSJC,06/22/2016 12:53:00,73.9,Clear
A-892,Source2,2,#2 &amp; #3 lane blocked due to accident on US-101 Southbound at Harney Way.,Bayshore Fwy S,Brisbane,San Mateo,CA,94005,US,US/Pacific,KSFO,06/22/2016 12:56:00,63,Partly Cloudy
A-893,Source2,3,Accident on I-80 Eastbound at Exit 36 American Canyon Rd.,I-80 E,American Canyon,Solano,CA,94503,US,US/Pacific,KAPC,06/22/2016 12:54:00,73.9,Clear
A-894,Source2,3,#1 &amp; #2 lane blocked due to accident on I-880 Southbound at I-880 Exit 41A / Oak St.,Nimitz Fwy S,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,06/22/2016 12:53:00,64.9,Partly Cloudy
A-895,Source2,2,Shoulder blocked due to accident on CA-85 Northbound at Exit 14 Saratoga Ave.,Norman Y Mineta Hwy,Saratoga,Santa Clara,CA,95070,US,US/Pacific,KSJC,06/22/2016 12:53:00,73.9,Clear
A-896,Source2,3,Accident on I-280 Southbound at Exit 55 Pennsylvania Ave.,I-280 S,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,06/22/2016 12:53:00,64.9,Partly Cloudy
A-897,Source2,3,Accident on I-880 Southbound at Exit 41A Oak St.,I-880 N,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,06/22/2016 12:53:00,64.9,Partly Cloudy
A-898,Source2,2,Accident on CA-24 Eastbound at Exit 9 Camino Pablo.,CA-24 E,Orinda,Contra Costa,CA,94563,US,US/Pacific,KCCR,06/22/2016 12:53:00,81,Clear
A-899,Source2,2,Accident on Stockton Blvd at Massie Cir.,Suncountry Ln,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,06/22/2016 12:53:00,84,Clear
A-900,Source2,2,Accident on US-101 Southbound at Exit 414B CA-92.,Bayshore Fwy S,San Mateo,San Mateo,CA,94403,US,US/Pacific,KSQL,06/22/2016 13:54:00,71.6,Partly Cloudy
A-901,Source2,2,Accident on Hurley Way at Oak Terrace Ct.,Hurley Way,Sacramento,Sacramento,CA,95825-3608,US,US/Pacific,KMCC,06/22/2016 13:35:00,89.6,Clear
A-902,Source2,3,Accident on I-880 Northbound at Exit 37 66th Ave.,I-880 N,Oakland,Alameda,CA,94601,US,US/Pacific,KOAK,06/22/2016 13:53:00,64.9,Partly Cloudy
A-903,Source2,2,Accident on Blum Rd at CA-4.,Blum Rd,Martinez,Contra Costa,CA,94553-4308,US,US/Pacific,KCCR,06/22/2016 13:53:00,82.9,Clear
A-904,Source2,3,Right hand shoulder blocked due to accident on I-80 Westbound near Exit 89 Northgate Blvd.,I-80 W,Sacramento,Sacramento,CA,95834,US,US/Pacific,KMCC,06/22/2016 13:55:00,89.6,Clear
A-905,Source2,3,Shoulder blocked on entry ramp due to accident on I-80 Bus Capital City Fwy Northbound at Fulton Ave.,Capital City Fwy E,Sacramento,Sacramento,CA,95821,US,US/Pacific,KMCC,06/22/2016 13:55:00,89.6,Clear
A-906,Source2,3,Accident on I-880 Southbound at Exit 21 CA-84.,Nimitz Fwy S,Newark,Alameda,CA,94560,US,US/Pacific,KPAO,06/22/2016 13:47:00,69.8,Clear
A-907,Source2,2,Right hand shoulder blocked due to accident on CA-99 Northbound at Exit 281 Dillard Rd.,CA-99 N,Wilton,Sacramento,CA,95693,US,US/Pacific,KMHR,06/22/2016 13:45:00,89.6,Clear
A-908,Source2,3,Right hand shoulder blocked due to accident on I-5 Northbound near Exit 516 Sutterville Rd.,I-5 N,Sacramento,Sacramento,CA,95818,US,US/Pacific,KSAC,06/22/2016 13:53:00,87.1,Clear
A-909,Source2,2,Accident on Willow Pass Rd at Port Chicago Hwy.,Port Chicago Hwy,Pittsburg,Contra Costa,CA,94565,US,US/Pacific,KCCR,06/22/2016 14:53:00,84,Clear
A-910,Source2,2,Accident on CA-49 Golden Center Fwy Southbound at McKnight Way.,Golden Center Fwy S,Grass Valley,Nevada,CA,95949,US,US/Pacific,KGOO,06/22/2016 14:25:00,84.2,Clear
A-911,Source2,2,Accident on Soquel Dr between CA-1 and Hospital Dr.,Commercial Xing,Santa Cruz,Santa Cruz,CA,95065,US,US/Pacific,KWVI,06/22/2016 14:53:00,71.1,Clear
A-912,Source2,2,Accident on CA-238 Mission Blvd Southbound at I-680.,Mission Rd,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,06/22/2016 14:56:00,70,Clear
A-913,Source2,2,Accident on CA-12 at Thornton Rd.,W Highway 12,Lodi,San Joaquin,CA,95242,US,US/Pacific,KSCK,06/22/2016 14:55:00,95,Clear
A-914,Source2,2,Accident on CA-116 Arnold Dr at CA-121 Arnold Dr.,Bonneau Rd,Sonoma,Sonoma,CA,95476-9229,US,US/Pacific,KO69,06/22/2016 14:55:00,75.2,Clear
A-915,Source2,2,One lane blocked due to accident on Walerga Rd at Oakhollow Dr.,Oakhollow Dr,Sacramento,Sacramento,CA,95842,US,US/Pacific,KMCC,06/22/2016 15:15:00,93.2,Clear
A-916,Source2,3,Accident on I-80 Westbound at Exits 2B 2C Harrison St.,James Lick Fwy N,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,06/22/2016 15:53:00,66,Partly Cloudy
A-917,Source2,3,Accident on I-880 Northbound at Exit 3 Airport Blvd.,I-880 N,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,06/22/2016 15:53:00,75,Clear
A-918,Source2,2,Accident on CA-49 Grass Valley Hwy near Masters Ct.,Grass Valley Hwy,Auburn,Placer,CA,95603-2520,US,US/Pacific,KAUN,06/22/2016 15:55:00,91.4,Clear
A-919,Source2,3,Accident on CA-65 Southbound at Exits 306A 306B I-80.,CA-65 N,Roseville,Placer,CA,95678,US,US/Pacific,KMCC,06/22/2016 15:55:00,93.2,Clear
A-920,Source2,2,Accident on Lake Vera Purdon Rd near Marigold Way.,Lake Vera Purdon Rd,Nevada City,Nevada,CA,95959-9455,US,US/Pacific,KGOO,06/22/2016 15:45:00,84.2,Clear
A-921,Source2,3,Lane blocked due to accident on I-680 Northbound at Exit 6 County Hwy-G4 Montague Expy.,I-680 S,Milpitas,Santa Clara,CA,95035,US,US/Pacific,KSJC,06/22/2016 16:53:00,73,Clear
A-922,Source2,2,Accident on Hillsdale Blvd at Diablo Dr.,Hillsdale Blvd,Sacramento,Sacramento,CA,95842-3102,US,US/Pacific,KMCC,06/22/2016 16:35:00,93.2,Clear
A-923,Source2,2,Accident on Auburn Blvd near Palm Ave.,Auburn Blvd,Sacramento,Sacramento,CA,95841-2806,US,US/Pacific,KMCC,06/22/2016 16:55:00,93.2,Clear
A-924,Source2,2,Accident on County Hwy-E14 Greenback Ln at Illinois Ave.,Illinois Ave,Orangevale,Sacramento,CA,95662,US,US/Pacific,KMCC,06/22/2016 16:35:00,93.2,Clear
A-925,Source2,2,Accident on Alta Sierra Dr at Meyer Way.,Meyer Way,Grass Valley,Nevada,CA,95949-6817,US,US/Pacific,KGOO,06/22/2016 16:45:00,86,Clear
A-926,Source2,3,Right hand shoulder blocked due to accident on I-80 Eastbound at Exit 75 Chiles Rd.,I-80 E,Davis,Yolo,CA,95618,US,US/Pacific,KEDU,06/22/2016 17:55:00,89.6,Clear
A-927,Source2,2,Accident on Fremont Blvd Northbound at Decoto Rd.,Fremont Blvd,Fremont,Alameda,CA,94555,US,US/Pacific,KHWD,06/22/2016 17:54:00,63,Clear
A-928,Source2,3,Right hand shoulder blocked due to accident on I-80 Westbound at Exit 123 Bell Rd.,I-80 E,Auburn,Placer,CA,95603,US,US/Pacific,KAUN,06/22/2016 17:55:00,91.4,Clear
A-929,Source2,2,Accident on CA-49 Grass Valley Hwy Northbound at Hulbert Way.,Hulbert Way,Auburn,Placer,CA,95603,US,US/Pacific,KAUN,06/22/2016 18:15:00,91.4,Clear
A-930,Source2,3,Accident on I-280 Eastbound at Exits 4 5A Parkmoor Ave.,Parkmoor Ave,San Jose,Santa Clara,CA,95126-3429,US,US/Pacific,KSJC,06/22/2016 17:53:00,72,Clear
A-931,Source2,3,Lane blocked due to accident on I-280 Southbound at Exits 4 5A Parkmoor Ave.,I-280 S,San Jose,Santa Clara,CA,95126,US,US/Pacific,KSJC,06/22/2016 18:53:00,71.1,Clear
A-932,Source2,3,Accident on I-80 I-580 Westbound at Exit 19A I-80 I-580.,I-580 W,Emeryville,Alameda,CA,94608,US,US/Pacific,KOAK,06/22/2016 18:53:00,63,Partly Cloudy
A-933,Source2,3,Accident on I-380 Eastbound at Exit 6A US-101.,Bayshore Fwy S,South San Francisco,San Mateo,CA,94080,US,US/Pacific,KSFO,06/22/2016 18:56:00,62.1,Partly Cloudy
A-934,Source2,3,Accident on I-580 Eastbound at Exit 37 Castro Valley Blvd.,I-580 E,Castro Valley,Alameda,CA,94552,US,US/Pacific,KHWD,06/22/2016 18:54:00,64,Clear
A-935,Source2,3,Accident on I-680 Southbound at Exits 42A 42B Stone Valley Rd.,I-680 S,Alamo,Contra Costa,CA,94507,US,US/Pacific,KCCR,06/22/2016 18:53:00,75.9,Clear
A-936,Source2,2,Right hand shoulder blocked due to accident on CA-99 Northbound at Exit 284 County Hwy-E2 Grant Line Rd.,CA-99 N,Elk Grove,Sacramento,CA,95624,US,US/Pacific,KSAC,06/22/2016 18:53:00,84,Clear
A-937,Source2,3,Accident on I-80 Westbound at Exit 91 Raley Blvd.,I-80 W,Sacramento,Sacramento,CA,95838,US,US/Pacific,KMCC,06/22/2016 19:15:00,86,Clear
A-938,Source2,3,Accident on I-80 Eastbound at Exits 70 71 Old Davis Rd. On the median.,I-80 E,Davis,Solano,CA,95616,US,US/Pacific,KEDU,06/22/2016 19:35:00,84.2,Clear
A-939,Source2,3,One lane blocked due to accident on I-80 Bus Capital City Fwy Eastbound at Exits 6A 6B 6C 298B US-50.,US-50 E,Sacramento,Sacramento,CA,95817,US,US/Pacific,KSAC,06/22/2016 19:53:00,78.1,Clear
A-940,Source2,3,Right hand shoulder blocked due to accident on I-5 Southbound at Exits 518 519A CA-99 CA-16.,I-5 S,Sacramento,Sacramento,CA,95818,US,US/Pacific,KSAC,06/22/2016 19:53:00,78.1,Clear
A-941,Source2,3,Accident on Bell Rd at Quartz Dr.,Bell Rd,Auburn,Placer,CA,95603,US,US/Pacific,KAUN,06/22/2016 19:35:00,87.8,Clear
A-942,Source2,3,One lane blocked due to accident on I-80 Eastbound at Exit 85 El Camino Ave.,I-80 E,Sacramento,Sacramento,CA,95833,US,US/Pacific,KMCC,06/22/2016 19:55:00,82.4,Clear
A-943,Source2,3,Accident on I-5 Northbound at Exit 460 CA-120. On the median.,I-5 N,Lathrop,San Joaquin,CA,95330,US,US/Pacific,KSCK,06/22/2016 19:55:00,81,Clear
A-944,Source2,3,Accident on I-5 Northbound at Exit 465 Roth Rd.,I-5 N,Lathrop,San Joaquin,CA,95330,US,US/Pacific,KSCK,06/22/2016 19:55:00,81,Clear
A-945,Source2,3,One lane blocked due to accident on I-80 Eastbound at Exit 90 Norwood Ave.,I-80 E,Sacramento,Sacramento,CA,95838,US,US/Pacific,KMCC,06/22/2016 19:55:00,82.4,Clear
A-946,Source2,2,Accident on Coach Ln at Cameron Park Dr.,Cameron Park Dr,Cameron Park,El Dorado,CA,95682-8412,US,US/Pacific,KPVF,06/22/2016 20:15:00,75.2,Clear
A-947,Source2,2,Accident on CA-132 Vernalis Rd near Koster Rd.,S Koster Rd,Tracy,San Joaquin,CA,95304,US,US/Pacific,KSCK,06/22/2016 19:55:00,81,Clear
A-948,Source2,3,Accident on I-280 Eastbound at Exit 6 Winchester Blvd.,Moorpark Ave,San Jose,Santa Clara,CA,95117,US,US/Pacific,KSJC,06/22/2016 20:53:00,64,Clear
A-949,Source2,3,Accident on I-80 Eastbound at Exit 106 CA-65.,I-80 E,Roseville,Placer,CA,95661,US,US/Pacific,KMCC,06/22/2016 20:55:00,77,Clear
A-950,Source2,2,Accident on CA-49 Golden Center Fwy Northbound at Exit 183 / Brunswick Rd.,Golden Center Fwy N,Grass Valley,Nevada,CA,95945,US,US/Pacific,KGOO,06/22/2016 21:05:00,75.2,Clear
A-951,Source2,2,Accident on Watt Ave near Winona Way.,Winona Way,North Highlands,Sacramento,CA,95660,US,US/Pacific,KMCC,06/22/2016 21:35:00,75.2,Clear
A-952,Source2,3,Accident on I-380 Eastbound at Exit 5 CA-82 El Camino Real.,I-380 E,San Bruno,San Mateo,CA,94066,US,US/Pacific,KSFO,06/22/2016 21:56:00,57,Partly Cloudy
A-953,Source2,3,Accident on I-880 Northbound at Exit 22 Fremont Blvd.,I-880 N,Fremont,Alameda,CA,94555,US,US/Pacific,KHWD,06/22/2016 21:54:00,59,Clear
A-954,Source2,2,Accident on Ardendale Ln at Watt Ave.,Watt Ave,Sacramento,Sacramento,CA,95825-1404,US,US/Pacific,KMCC,06/22/2016 22:15:00,71.6,Clear
A-955,Source2,2,Accident on CA-121 Arnold Dr Northbound at CA-121 Fremont Dr.,Bonneau Rd,Sonoma,Sonoma,CA,95476-9229,US,US/Pacific,KO69,06/22/2016 22:15:00,53.6,Mostly Cloudy
A-956,Source2,3,Multi-vehicle accident on I-80 Eastbound at Exits 2B 2C Harrison St.,James Lick Fwy N,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,06/22/2016 21:53:00,59,Partly Cloudy
A-957,Source2,2,Accident on CA-99 Southbound at Exit 225B Tuolumne Blvd.,Tuolumne Blvd,Modesto,Stanislaus,CA,95351,US,US/Pacific,KMOD,06/22/2016 22:53:00,78.1,Clear
A-958,Source2,2,Accident on Feldspar Ln at Gold Hill Rd.,Feldspar Ln,Placerville,El Dorado,CA,95667-9403,US,US/Pacific,KPVF,06/22/2016 22:35:00,69.8,Clear
A-959,Source2,3,Right hand shoulder blocked due to accident now on the shoulder on I-80 Westbound in Fairfield.,I-80 W,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,06/22/2016 23:54:00,55.9,Light Rain
A-960,Source2,3,Queueing traffic and right hand shoulder blocked due to serious multi-vehicle accident and accident now on the shoulder on I-280 Southbound at Exit 2A 4th St. On the median.,I-280 S,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,06/22/2016 23:53:00,59,Clear
A-961,Source2,1,Accident on Banta Rd at Brichetto Rd.,W F St,Tracy,San Joaquin,CA,95304,US,US/Pacific,KSCK,06/22/2016 23:55:00,66,Clear
A-962,Source2,2,Queueing traffic and Slow lane blocked due to accident on US-101 Southbound at Exits 391A 391B Trimble Rd.,Trimble Rd,San Jose,Santa Clara,CA,95131,US,US/Pacific,KSJC,06/23/2016 00:53:00,59,Clear
A-963,Source2,3,Lane blocked due to accident on I-280 Southbound at Exit 20 County Hwy-G3 Page Mill Rd.,I-280 S,Los Altos,Santa Clara,CA,94022,US,US/Pacific,KNUQ,06/23/2016 01:56:00,55.9,Clear
A-964,Source2,2,Lane blocked due to accident on Santa Maria Ave both ways at Mabel Ave.,Santa Maria Ave,Castro Valley,Alameda,CA,94546-3462,US,US/Pacific,KHWD,06/23/2016 01:28:00,57,Scattered Clouds
A-965,Source2,3,Lane blocked due to accident on I-880 Southbound at Exits 1A 1B 1C Stevens Creek Blvd.,I-880 S,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,06/23/2016 01:53:00,57.9,Clear
A-966,Source2,3,Lane blocked due to accident on I-680 Northbound at Exit 29 Stoneridge Dr.,I-680 S,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,06/23/2016 02:53:00,55,Clear
A-967,Source2,3,Lane blocked due to accident and vehicles spun around on I-680 Northbound at Exit 26 Bernal Ave.,I-680 S,Pleasanton,Alameda,CA,94566,US,US/Pacific,KLVK,06/23/2016 01:53:00,55.9,Clear
A-968,Source2,3,Right hand shoulder blocked due to accident on I-580 Eastbound at Exits 29 29A Golf Links Rd.,I-580 E,Oakland,Alameda,CA,94605,US,US/Pacific,KOAK,06/23/2016 02:53:00,55.9,Overcast
A-969,Source2,3,Right hand shoulder blocked due to accident on I-80 Westbound at Scales.,I-80 W,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,06/23/2016 02:54:00,54,Light Rain
A-970,Source2,2,Lane blocked due to accident on US-101 Southbound before Exits 433 433B 433C San Francisco-Oakland Bay Bridge.,San Bruno Ave,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,06/23/2016 03:56:00,54,Partly Cloudy
A-971,Source2,2,Lane blocked due to accident on Catalina Dr both ways at Kenmore Ct.,Catalina Dr,Castro Valley,Alameda,CA,94546-4451,US,US/Pacific,KHWD,06/23/2016 03:54:00,57,Mostly Cloudy
